longitude,latitude,type,name,abbrev,location,gps_code
-75.5123349559682,10.4449381764915,mid,Rafael Nunez,CTG,terminal,SKCG
-86.8744172506694,21.04019667144,major,Cancún,CUN,terminal,MMUN
-105.969204692629,28.7039984997679,mid,General R F Villalobos Int'l,CUU,terminal,MMCU
90.4049241599237,23.8481243218127,mid,Zia Int'l Dhaka,DAC,terminal,VGHS
130.877501436774,-12.4080559966556,major and military,Darwin Int'l,DRW,terminal,YPDN
30.9457081940881,-29.965914250828,mid,Louis Botha,DUR,terminal,FADN
27.5292,-11.5908,mid,Lubumbashi Luano Int'l,FBM,terminal,FZQA
-4.98214637678303,33.9305251844673,mid,Saiss,FEZ,terminal,GMFF
15.4465162074561,-4.38916882197582,mid,Kinshasa N Djili Int'l,FIH,terminal,FZAA
-13.2002296786483,8.61542361726369,mid,Freetown Lungi,FNA,terminal,GFLL
125.675321571201,39.2001771667656,mid,Sunan,FNJ,terminal,ZKPY
74.468800339909,43.0554527233303,major,Vasilyevka,FRU,terminal,UAFM
25.9243808264147,-24.5580718089441,mid,Sir Seretse Khama Int'l,GBE,terminal,FBSK
-103.300766222752,20.5246863485173,major,Don Miguel Hidalgo Int'l,GDL,terminal,MMGL
-4.43167796995107,55.8641828570355,major,Glasgow Int'l,GLA,terminal,EGPF
-90.530181111378,14.5881608290051,mid,La Aurora,GUA,terminal,MGGT
-79.887009643933,-2.15833790699136,mid,Simon Bolivar Int'l,GYE,terminal,SEGU
105.803759436806,21.2145596707245,major,Noi Bai,HAN,terminal,VVNB
-82.4074206289499,22.9973533364428,major,José Martí Int'l,HAV,terminal,MUHA
29.69266601523,30.9183712786239,mid,Borg El Arab Int'l,HBE,terminal,HEBA
39.1504996780448,21.6706857878128,major,King Abdul Aziz Int'l,JED,terminal,OEJN
8.52213718395767,12.0457071601746,mid,Kano Mallam Aminu Int'l,KAN,terminal,DNKN
76.0130148060075,39.5379686306258,mid,Kashi,KHG,terminal,ZWSH
-76.7786897616576,17.9375751552752,major,Norman Manley Int'l,KIN,terminal,MKJP
85.357139531668,27.7002816751609,mid,Tribhuvan Int'l,KTM,terminal,VNKT
13.2347957502699,-8.84831327917379,mid,Luanda 4 de Fevereiro,LAD,terminal,FNLU
30.3070976454648,59.8054061601897,major,Pulkovo 2,LED,terminal,ULLI
74.4108810181748,31.5206296518206,mid,Allama Iqbal Int'l,LHE,terminal,OPLA
33.7827885019788,-13.788622823746,mid,Kamuzu Int'l,LLW,terminal,FWKI
3.32112435281334,6.57825944540467,major,Lagos Murtala Muhammed,LOS,terminal,DNMM
-68.1780055277945,-16.5098792213977,mid,El Alto Int'l,LPB,terminal,SLLP
28.4455443211019,-15.3268522509447,mid,Lusaka Int'l,LUN,terminal,FLLS
32.7032970848623,25.6730347786023,mid,Luxor,LXR,terminal,HELX
80.1637759731545,12.9825301669154,major,Chennai Int'l,MAA,terminal,VOMM
-71.7237688094687,10.5557594684972,mid,La Chinita Int'l,MAR,terminal,SVMC
-75.4269557399772,6.171001614358,mid,José María Córdova,MDE,terminal,SKRG
-89.9816280353237,35.0444101240089,major,Memphis Int'l,MEM,terminal,KMEM
-86.1712846229543,12.144635873435,mid,Augusto Cesar Sandino Int'l,MGA,terminal,MNMG
59.6421943574029,36.2275503134984,major,Mashhad,MHD,terminal,OIMM
-80.2789718277441,25.7949407212406,major,Miami Int'l,MIA,terminal,KMIA
-89.6630235736434,20.9338603864296,mid,Lic M Crecencio Rejon Int'l,MID,terminal,MMMD
14.4952644555055,35.8489307943501,major,Luqa,MLA,terminal,LMML
39.6026631870383,-4.03265262579657,major,Moi Int'l,MBA,terminal,HKMO
27.5592160333614,-29.4555740046101,mid,Moshoeshoe I Int'l,MSU,terminal,FXMM
-90.2566939480594,29.9851141460622,major,New Orleans Int'l,MSY,terminal,KMSY
71.418995432932,30.1950780904965,major and military,Multan,MUX,runway,OPMT
-56.026636146282,-34.8410485988569,major,Carrasco Int'l,MVD,terminal,SUMU
-106.270016617885,23.1665960971344,mid,General Rafael Buelna Int'l,MZT,terminal,MMMZ
-77.4648472290944,25.0486910600866,major,Nassau Int'l,NAS,terminal,MYNN
15.0330446385559,12.1295400184115,mid,Ndjamena,NDJ,terminal,FTTJ
2.17730671184125,13.4767572807942,mid,Niamey,NIM,terminal,DRRN
123.979134508664,10.3158756727292,major,Mactan-Cebu Int'l,CEB,terminal,RPVM
15.7497618459595,-12.8025414575915,mid,Nova Lisboa,NOV,terminal,FNHU
-95.8994157953121,41.2997111453012,mid,Eppley Airfield,OMA,terminal,KOMA
-165.441641712281,64.5072207026631,mid,Nome,OME,terminal,PAOM
-1.51380536165113,12.3535800260473,mid,Ouagadougou,OUA,terminal,DFFD
-72.2944780260473,18.5756829054286,mid,Mais Gate Int'l,PAP,terminal,MTPP
-98.375759790423,19.163793546584,mid,Puebla,PBC,terminal,MMPB
-122.592738881254,45.5889569315305,major,Portland Int'l,PDX,terminal,KPDX
115.974224942233,-31.9411297945783,major,Perth Int'l,PER,terminal,YPPH
25.6117777567602,-33.9840877431374,mid,H F Verwoerd,PLZ,terminal,FAPE
-73.0983841336424,-41.4333820702269,mid,El Tepual Int'l,PMC,terminal,SCTE
104.845027612457,11.5526449176513,major,Pochentong,PNH,terminal,VDPP
73.9089838110016,18.5791766115328,major and military,Pune,PNQ,terminal,VAPO
147.211250855977,-9.43865269316142,major,Port Moresby Int'l,POM,terminal,AYPY
-79.3871348215438,9.06687242265839,major,Tocumen Int'l,PTY,terminal,MPTO
-70.8431237851324,-53.0050698255177,mid,Carlos Ibáñez de Campo Int'l,PUQ,terminal,SCCI
-78.7913814006751,35.8752323452255,major,Durham Int'l,RDU,terminal,KRDU
96.1341946114947,16.9011542818251,major,Mingaladon,RGN,terminal,VYYY
23.9793791116995,56.9220038786097,major,Riga,RIX,terminal,EVRA
44.2246467902561,15.4739027755737,mid,Sanaa Int'l,SAH,terminal,OYSN
44.2289125352942,33.268162986377,major,Baghdad Int'l,SDA,terminal,ORBI
-69.6764726754667,18.4302196948173,major,De Las Américas Int'l,SDQ,terminal,MDSD
106.664246141375,10.8163005571879,major,Tan Son Nhat,SGN,terminal,VVTS
22.9764353610613,40.5238736887775,major,Thessaloniki,SKG,terminal,LGTS
23.4024521357708,42.6891841273195,major,Vrazhdebna,SOF,terminal,LBSF
72.7424384372589,21.1204503297172,major,Surat,STV,terminal,VASU
178.560048369959,-18.0458996922854,mid,Nausori Int'l,SUV,terminal,NFNA
52.5897712745211,29.5458013842874,major,Shiraz Int'l,SYZ,terminal,OISS
-97.8698137568394,22.2893319525064,mid,Gen Francisco J Mina Int'l,TAM,terminal,MMTM
-87.2192116348986,14.0599852192071,mid,Toncontin Int'l,TGU,terminal,MHTG
51.3208069717572,35.6913743304946,major,Mehrabad Int'l,THR,terminal,OIII
19.7150324049722,41.4208514680567,major,Tirane Rinas,TIA,terminal,LATI
-116.975476095598,32.5460499135013,major,General Abelardo L Rodriguez Int'l,TIJ,terminal,MMTJ
-99.5706494463542,19.3386880423032,mid,Jose Maria Morelos Y Pavon,TLC,terminal,MMTO
24.798964869983,59.4165014697451,major,Ulemiste,TLL,terminal,EETN
34.8708499180995,32.0007468501844,major,Ben Gurion,TLV,terminal,LLBG
6.71282193005667,0.374744213699427,mid,São Tomé Salazar,TMS,terminal,FPST
47.4753540009579,-18.7993348763082,mid,Antananarivo Ivato,TNR,terminal,FMMI
-82.534824252055,27.9800400852184,major,Tampa Int'l,TPA,parking,KTPA
-67.9223617121873,10.1540056883979,mid,Zim Valencia,VLN,terminal,SVVA
44.354767968489,48.7916764657611,mid,Gumrak,VOG,terminal,URWW
102.568238195728,17.9754595948321,mid,Vientiane,VTE,terminal,VLVT
-63.1403888218213,-17.6479468257839,mid,Viru Viru Int'l,VVI,terminal,SLVR
174.811665268238,-41.3289891844659,major,Wellington Int'l,WLG,terminal,NZWN
-130.445587,54.292,mid,Prince Rupert,YPR,terminal,CYPR
-82.9600877389448,42.2658784727198,mid,Windsor,YQG,terminal,CYQG
-104.655433975371,50.4332192867183,mid,Regina,YQR,terminal,CYQR
-123.180867003812,49.1935590395715,major,Vancouver Int'l,YVR,terminal,CYVR
-97.2267694809585,49.9033302471671,major,Winnipeg Int'l,YWG,terminal,CYWG
-106.690181967554,52.1701439447381,mid,John G Diefenbaker Int'l,YXE,terminal,CYXE
-135.076210089402,60.7141521481397,mid,Whitehorse Int'l,YXY,terminal,CYXY
-114.010560500236,51.1308572567549,major,Calgary Int'l,YYC,terminal,CYYC
-63.1312341333234,46.2858131367525,mid,Charlottetown,YYG,terminal,CYYG
-94.0813639506318,58.7497237849788,mid,Churchill,YYQ,terminal,CYYQ
-52.7433337428638,47.6131179007955,mid,St John's Int'l,YYT,terminal,CYYT
-114.437846335049,62.4707373610202,mid,Yellowknife,YZF,terminal,CYZF
16.0615138009014,45.7333266730984,major,Zagreb,ZAG,terminal,LDZA
39.2223319841558,-6.21857034620282,mid,Zanzibar,ZNZ,terminal,HTZA
-21.9466344031327,64.1318728609901,mid,Reykjavik Air Terminal,REK,terminal,BIRK
40.7133465694594,64.5967437730455,mid,Arkhangelsk-Talagi,ARH,terminal,ULAA
49.2984458036407,55.6080601429764,major,Kazan Int'l,KZN,terminal,UWKD
2.36737912783773,48.7313030458052,major,Paris Orly,ORY,parking,LFPO
-71.3839280711731,46.7915684363308,major,Québec,YQB,terminal,CYQB
-73.7493162650417,45.4583512294531,major,Montréal-Trudeau,YUL,terminal,CYUL
140.384401709179,35.7640560727828,major,Narita Int'l,NRT,terminal,RJAA
136.814771286824,34.8590296958162,major,Chubu Centrair Int'l,NGO,terminal,RJGG
141.382100450075,43.1106495990978,mid,Okadama,OKD,terminal,RJCO
5.22725311562336,60.2890610502966,major,Bergen Flesland,BGO,terminal,ENBR
18.9072624292132,69.6796790473478,major,Tromsø Langnes,TOS,terminal,ENTC
-48.4795602893793,-1.38974628795546,mid,Val de Caes Int'l,BEL,terminal,SBBE
-54.6689498781305,-20.4572717360311,mid,Campo Grande Int'l,CGR,terminal,SBCG
-49.1737093663469,-25.5360001430558,mid,Afonso Pena Int'l,CWB,terminal,SBCT
-38.5407472498334,-3.77859496233091,mid,Pinto Martins Int'l,FOR,terminal,SBFZ
-46.481753608842,-23.4261155770421,major,São Paulo-Guarulhos Int'l,GRU,terminal,SBGR
-49.2266464905994,-16.6323665721637,mid,Santa Genoveva,GYN,terminal,SBGO
-51.1770409488172,-29.9901930170609,mid,Salgado Filho Int'l,POA,terminal,SBPA
-34.9182667174851,-8.13162553076239,mid,Gilberto Freyre Int'l,REC,terminal,SBRF
-38.3347989911732,-12.9143614970326,mid,Deputado Luis Eduardo Magalhaes Int'l,SSA,terminal,SBSV
-68.7984838394473,-32.8278001692719,mid,El Plumerillo,MDZ,terminal,SAME
-60.0460645898854,-3.0321390062591,mid,Eduardo Gomes Int'l,MAO,terminal,SBEG
11.5479941396807,3.71484520708126,mid,Yaoundé Nsimalen Int'l,NSI,terminal,FKYS
121.801518760578,31.1523090295533,major,Shanghai Pudong Int'l,PVG,terminal,ZSPD
35.9841052362449,31.9741994015442,mid,Marka Int'l,ADJ,terminal,OJAM
73.5273902836844,4.18870090323372,major,Male Int'l,MLE,terminal,VRMM
-96.1835702143695,19.1424237025017,mid,Gen. Heriberto Jara Int'l,VER,terminal,MMVR
-15.651185561666,11.8889231454855,mid,Osvaldo Vieira Int'l,OXB,terminal,GGOV
125.645066609434,7.13053746163073,major,Francisco Bangoy Int'l,DVO,terminal,RPMD
55.5115519246793,-4.67106914178521,mid,Seychelles Int'l,SEZ,terminal,FSIA
-17.490407907719,14.7456306146748,major,Léopold Sedar Senghor Int'l,DKR,terminal,GOOY
37.2387475981025,19.4341052385231,mid,Port Sudan New Int'l,PZU,terminal,HSPN
69.2666137241129,41.2622338767383,major,Tashkent Int'l,TAS,terminal,UTTT
12.6493508684508,55.6285017221528,major,Copenhagen,CPH,terminal,EKCH
26.0857251587764,44.497041455972,mid,Aeroportul National Bucuresti-Baneasa,BBU,terminal,LRBS
19.2622301677881,47.433274269248,major,Ferihegy,BUD,terminal,LHBP
106.638019704811,29.7240422241688,major,Chongqing Jiangbei Int'l,CKG,terminal,ZUCK
-80.9439277342763,35.2204281685597,major,Douglas Int'l,CLT,terminal,KCLT
-83.3478935065615,42.2257204508004,major,Detroit Metro,DTW,terminal,KDTW
-6.24388491037139,53.42700828497,major,Dublin,DUB,terminal,EIDW
-147.865721120795,64.8180981117369,major,Fairbanks Int'l,FAI,terminal,PAFA
10.005647830925,53.6320011640866,major,Hamburg,HAM,terminal,EDDH
101.713886325743,2.74751295791811,major,Kuala Lumpur Int'l,KUL,terminal,WMKK
-115.151323951283,36.0849602383367,major,Mccarran Int'l,LAS,terminal,KLAS
-81.3073713307985,28.4311506791138,major,Orlando Int'l,MCO,terminal,KMCO
-93.2081003718301,44.8820263631968,major,Minneapolis St. Paul Int'l,MSP,terminal,KMSP
11.7880627192437,48.3538373961608,major,Franz-Josef-Strauss,MUC,terminal,EDDM
-75.2429857676998,39.876087236427,major,Philadelphia Int'l,PHL,terminal,KPHL
-112.01363529773,33.4358607639498,major,Sky Harbor Int'l,PHX,terminal,KPHX
-111.981984879993,40.7867290053708,major,Salt Lake City Int'l,SLC,terminal,KSLC
-90.3659545350675,38.7427163155204,major,Lambert St Louis Int'l,STL,terminal,KSTL
20.9727263383587,52.171026749259,major,Okecie Int'l,WAW,terminal,EPWA
8.56221279534765,47.4523895064915,major,Zurich Int'l,ZRH,terminal,LSZH
4.4543736298165,50.4571296549567,mid,Gosselies,CRL,terminal,EBCI
11.7694828593654,48.3497964078377,major,Munich Freight Terminal,MUCf,freight,EDDMf
2.07800334981292,41.3031552797463,major,Barcelona,BCN,terminal,LEBL
14.2674849854076,50.1076511703671,major,Ruzyn,PRG,terminal,LKPR
113.935016387376,22.3153328280868,major,Hong Kong Int'l,HKG,terminal,VHHH
121.231370453323,25.0767411043346,major,Taoyuan,TPE,terminal,RCTP
4.76437693232812,52.3089323889822,major,Schiphol,AMS,terminal,EHAM
103.986413880993,1.35616083528126,major,Singapore Changi,SIN,terminal,WSSS
-0.453156652063309,51.4709958799938,major,London Heathrow,LHR,parking,EGLL
174.791719433715,-37.0063551142815,major,Auckland Int'l,AKL,terminal,NZAA
-149.981725100633,61.1728936745367,major,Anchorage Int'l,ANC,terminal,PALH
-84.4253974336047,33.6405290807352,major,Hartsfield-Jackson Atlanta Int'l,ATL,terminal,KATL
116.588174004661,40.078766336331,major,Beijing Capital,PEK,terminal,ZBAA
-74.1433718001028,4.69883276192097,major,Eldorado Int'l,BOG,terminal,SKBO
72.8745639500051,19.0951019488402,major,Chhatrapati Shivaji Int'l,BOM,terminal,VABB
-71.0164066172958,42.3665658198506,major,Gen E L Logan Int'l,BOS,terminal,KBOS
-76.6686428352448,39.1793943583568,major,Baltimore-Washington Int'l Thurgood Marshall,BWI,terminal,KBWI
31.3997430067114,30.1119904385575,major,Cairo Int'l,CAI,terminal,HECA
-7.66321880771143,33.5627883851079,mid,Casablanca-Anfa,CAS,terminal,GMMC
-67.0057488076316,10.5973549146064,mid,Simón Bolivar Int'l,CCS,terminal,SVMI
18.5976565083138,-33.9704466120395,major,Cape Town Int'l,CPT,terminal,FACT
103.956136481695,30.5810712647464,major,Chengdushuang Liu,CTU,terminal,ZUUU
77.0878362565332,28.5592039760586,major,Indira Gandhi Int'l,DEL,terminal,VIDP
-104.673797338542,39.8494613881509,major,Denver Int'l,DEN,terminal,KDEN
-97.0403710741144,32.9001505594816,major,Dallas-Ft. Worth Int'l,DFW,parking,KDFW
100.602578626505,13.9202766010347,major,Don Muang Int'l,DMK,terminal,VTBD
55.3540769172243,25.2525655938182,major,Dubai Int'l,DXB,terminal,OMDB
-74.1771472796706,40.6904798278929,major,Newark Int'l,EWR,terminal,KEWR
-58.5412456939382,-34.8136469380323,major,Ministro Pistarini Int'l,EZE,terminal,SAEZ
-80.1452588465189,26.0717095746827,major,Fort Lauderdale Hollywood Int'l,FLL,terminal,KFLL
-95.3337047912947,29.9865909034907,major,George Bush Intercontinental,IAH,terminal,KIAH
28.8195493087893,40.9778388177797,major,Atatürk Hava Limani,IST,terminal,LTBA
28.2319885648741,-26.1320953994887,major,OR Tambo Int'l,JNB,terminal,FAJS
-134.583573037872,58.3589441045951,mid,Juneau Int'l,JNU,terminal,PAJN
-118.402468548522,33.9441742543586,major,Los Angeles Int'l,LAX,terminal,KLAX
9.27996629691061,45.4603938456252,major,Linate,LIN,terminal,LIML
144.848998091131,-37.6699411967893,major,Melbourne Int'l,MEL,terminal,YMML
-99.0826079514239,19.4354695720494,major,Lic Benito Juarez Int'l,MEX,terminal,MMMX
121.004122083437,14.5068323762967,major,Ninoy Aquino Int'l,MNL,terminal,RPLL
36.9250887490365,-1.33052964350634,major,Jomo Kenyatta Int'l,NBO,terminal,HKJK
-157.919783173755,21.332022315024,major,Honolulu Int'l,HNL,terminal,PHNL
-87.90513439065,41.9765291023803,major,Chicago O'Hare Int'l,ORD,terminal,KORD
46.701829023464,24.9590317436512,major,King Khalid Int'l,RUH,terminal,OERK
-70.7936860162974,-33.3968336342597,major,Arturo Merino Benitez Int'l,SCL,terminal,SCEL
-122.302289722924,47.4435819127259,major,Seattle-Tacoma Int'l,SEA,terminal,KSEA
-122.383470344449,37.6170250868053,major,San Francisco Int'l,SFO,terminal,KSFO
121.341183788567,31.1872574314078,major,Hongqiao,SHA,terminal,ZSSS
37.4159690348414,55.966447172512,major,Sheremtyevo,SVO,terminal,UUEE
-79.6114193247449,43.6809595186356,major,Toronto-Pearson Int'l,YYZ,terminal,CYYZ
151.166067305601,-33.9365832057717,major,Kingsford Smith,SYD,terminal,YSSY
24.9682078665914,60.3187158912982,major,Helsinki Vantaa,HEL,terminal,EFHK
2.54186776739457,49.0144200969386,major,Charles de Gaulle Int'l,CDG,terminal,LFPG
13.2903090925074,52.5544287044101,major,Berlin-Tegel Int'l,TXL,terminal,EDDT
16.5607679642129,48.1197563052538,major,Vienna Schwechat Int'l,VIE,terminal,LOWW
8.57182286907608,50.0506770895207,major,Frankfurt Int'l,FRA,terminal,EDDF
12.2501008973638,41.7950786307394,major,Leonardo da Vinci Int'l,FCO,terminal,LIRF
135.442475256249,34.7901980848749,major,Osaka Int'l,ITM,terminal,RJOO
126.802392860276,37.5573005399508,major,Gimpo Int'l,GMP,terminal,RKSS
11.0991032762581,60.1935783171386,major,Oslo Gardermoen,OSL,terminal,ENGM
-47.9207885133625,-15.8699985002824,major,Juscelino Kubitschek Int'l,BSB,terminal,SBBR
-46.6591155302196,-23.62685882701,major,Congonhas Int'l,CGH,terminal,SBSP
-43.2483813790683,-22.8123437125006,major,Rio de Janeiro-Antonio Carlos Jobim Int'l,GIG,terminal,SBGL
-3.56902665458863,40.4681282733923,major,Madrid Barajas,MAD,terminal,LEMD
-66.0042299757548,18.4380770734949,major,Luis Muñoz Marin,SJU,terminal,TJSJ
17.9307299016916,59.6511203397372,major,Arlanda,ARN,terminal,ESSA
106.654296151172,-6.1266029559729,major,Soekarno-Hatta Int'l,CGK,parking,WIII
23.9471160554073,37.9362331299254,major,Eleftherios Venizelos Int'l,ATH,terminal,LGAV
139.784046429629,35.5490608319464,major,Tokyo Int'l,HND,terminal,RJTT
100.750910201106,13.6926116770226,major,Suvarnabhumi Airport,BKK,terminal,VTBS
